id,sex,age,age_cat,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid,race,days_b_screening_arrest
6679,Female,25,25 - 45,0,0,0,3,M,Battery,1,African-American,-1
6685,Male,42,25 - 45,0,0,0,0,M,Viol Injunct Domestic Violence,0,African-American,-1
6688,Male,38,25 - 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
6689,Male,39,Greater than 45,0,0,0,0,M,Battery,0,African-American,-2
6690,Male,25,25 - 45,0,0,0,3,F,Resist Officer w/Violence,1,African-American,-1
6691,Female,25,25 - 45,0,0,0,5,F,arrest case no charge,0,Caucasian,606
6692,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Caucasian,-1
6693,Male,25,25 - 45,0,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,Caucasian,-1
6695,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-10
6696,Male,25,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6697,Male,34,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6698,Male,25,25 - 45,0,0,0,6,F,arrest case no charge,1,African-American,-1
6699,Female,30,25 - 45,0,0,0,3,M,Battery,0,African-American,-1
6701,Male,25,Greater than 45,0,0,0,0,F,Battery,0,African-American,-58
6702,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6703,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-10
6704,Male,29,25 - 45,0,0,0,0,F,Burglary Unoccupied Dwelling,0,Caucasian,-1
6705,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6708,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6712,Male,38,25 - 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,
6713,Male,33,25 - 45,0,0,0,0,F,Felony Driving While Lic Suspd,0,African-American,-1
6715,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6717,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,Caucasian,-13
6721,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6722,Male,29,25 - 45,0,0,0,0,M,Viol Prot Injunc Repeat Viol,0,African-American,-1
6729,Female,38,25 - 45,0,0,0,0,F,Aggravated Battery / Pregnant,0,African-American,-1
6730,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6731,Male,25,25 - 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,0
6733,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6735,Female,51,Greater than 45,0,0,0,0,M,Battery,0,African-American,-3
6739,Male,42,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,-1
6741,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
6747,Male,25,Less than 25,0,0,0,0,M,Grand Theft in the 3rd Degree,1,African-American,-1
6748,Male,25,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
6749,Female,20,Less than 25,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,-1
6754,Female,20,Less than 25,0,0,0,0,M,arrest case no charge,0,African-American,-2
6755,Female,20,Less than 25,0,0,0,0,M,Criminal Mischief Damage <$200,1,African-American,-1
6756,Male,29,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
6758,Female,34,25 - 45,0,0,0,0,M,arrest case no charge,1,African-American,-3
6760,Male,29,25 - 45,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,-1
6763,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6765,Male,60,Greater than 45,0,0,0,0,F,DUI Level 0.15 Or Minor In Veh,0,African-American,-81
6769,Female,34,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,0
6771,Male,48,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-4
6773,Female,25,25 - 45,0,0,0,0,M,Assault,0,African-American,-1
6774,Male,38,25 - 45,0,0,0,0,M,Battery,0,Hispanic,0
6776,Male,48,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-1
6778,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
6780,Female,33,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6781,Male,48,Greater than 45,0,0,0,0,M,Battery,0,Caucasian,-17
6782,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,0
6784,Male,42,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6786,Male,38,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-2
6788,Male,56,Greater than 45,0,0,0,6,F,Pos Cannabis W/Intent Sel/Del,0,African-American,-1
6791,Male,52,Greater than 45,0,0,0,0,F,Aggravated Assault W/dead Weap,0,African-American,0
6793,Female,33,25 - 45,0,0,0,0,M,Battery,0,Caucasian,-1
6796,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,-1
6798,Male,20,Less than 25,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
6800,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
6801,Male,39,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
6802,Female,33,25 - 45,0,0,0,0,M,Agg Battery Grt/Bod/Harm,0,African-American,-23
6808,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
6809,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
6811,Male,25,Less than 25,0,0,0,0,M,Aggravated Assault W/dead Weap,1,African-American,-1
6812,Male,20,Less than 25,0,0,0,0,F,Corrupt Public Servant,0,Caucasian,-23
6813,Male,47,Greater than 45,0,0,0,0,M,DUI Property Damage/Injury,0,African-American,0
6815,Male,20,Less than 25,0,0,0,0,F,Possession of Cannabis,0,African-American,-1
6816,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6820,Male,25,25 - 45,0,0,0,0,M,"Poss3,4 Methylenedioxymethcath",0,African-American,0
6824,Male,42,Greater than 45,0,0,0,11,F,Grand Theft in the 3rd Degree,0,African-American,-1
6828,Male,25,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6829,Male,47,Greater than 45,0,0,0,0,M,Felony Driving While Lic Suspd,0,African-American,
6834,Male,33,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
6836,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,1,Caucasian,-1
6847,Female,29,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
6857,Female,29,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6858,Male,52,Greater than 45,0,0,0,0,M,Felony Driving While Lic Suspd,0,African-American,-4
6859,Male,20,Less than 25,0,0,0,0,F,False Imprisonment,1,African-American,-1
6862,Male,29,25 - 45,0,0,0,0,F,Driving License Suspended,0,African-American,-1
6863,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
6866,Female,25,Less than 25,0,0,0,0,M,Battery,0,African-American,0
6870,Male,29,25 - 45,0,0,0,7,F,Driving Under The Influence,0,African-American,-1
6872,Male,52,Greater than 45,0,0,0,0,F,Battery,0,African-American,
6875,Male,20,Less than 25,0,0,0,0,F,"Deliver 3,4 Methylenediox",0,Caucasian,0
6877,Female,33,25 - 45,0,0,0,0,F,Burglary Structure Unoccup,0,African-American,-1
6881,Male,33,25 - 45,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-14
6883,Male,48,Greater than 45,0,0,0,0,M,Petit Theft,0,African-American,-7
6884,Male,25,25 - 45,0,0,0,0,F,Aggravated Battery,0,African-American,-1
6888,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6893,Male,25,25 - 45,0,0,0,0,M,"Poss3,4 Methylenedioxymethcath",0,African-American,0
6894,Male,29,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
6896,Male,29,25 - 45,0,0,0,0,F,Possession of Cocaine,1,African-American,0
6898,Male,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,
6899,Male,34,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6901,Female,25,Less than 25,0,0,0,0,F,Battery,0,African-American,0
6904,Female,25,Less than 25,0,0,0,0,F,arrest case no charge,0,African-American,-1
6906,Female,33,Greater than 45,0,0,0,0,M,Battery,0,African-American,-3
6912,Female,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-79
6915,Male,29,25 - 45,0,0,0,4,F,Aggrav Battery w/Deadly Weapon,1,African-American,-1
6916,Male,25,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6919,Female,25,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,1,African-American,-2
6920,Male,33,Greater than 45,0,0,0,4,M,Burglary Structure Unoccup,0,African-American,-1
6921,Male,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
6923,Male,29,25 - 45,0,0,0,0,M,Grand Theft in the 3rd Degree,0,African-American,-1
6927,Male,38,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
6929,Male,34,25 - 45,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,African-American,-1
6931,Male,29,25 - 45,0,0,0,0,M,Aggravated Assault W/dead Weap,0,African-American,-1
6934,Female,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
6935,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,115
6936,Male,25,Less than 25,0,0,0,0,F,arrest case no charge,1,African-American,-1
6937,Female,25,25 - 45,0,0,0,0,F,DUI Blood Alcohol Above 0.20,0,African-American,-1
6939,Male,52,Greater than 45,0,0,0,0,F,Battery,0,African-American,-4
6944,Male,39,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6948,Male,29,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
6950,Male,43,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
6952,Male,20,Less than 25,0,0,0,0,F,Burglary Conveyance Unoccup,0,African-American,-1
6957,Male,25,25 - 45,0,0,0,0,F,Battery,1,African-American,-1
6959,Male,29,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,0
6960,Male,29,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,-1
6963,Female,43,Greater than 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
6965,Female,42,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
6967,Male,20,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
6975,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,1,African-American,0
6976,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
6979,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,0
6983,Male,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,-5
6986,Male,33,25 - 45,0,0,0,0,M,Viol Injunct Domestic Violence,0,African-American,-1
6988,Male,51,Greater than 45,0,0,0,3,F,arrest case no charge,0,Hispanic,149
6990,Male,51,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-66
6999,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,0
7004,Male,20,Less than 25,0,0,0,0,F,Possession of Cannabis,0,African-American,-1
7005,Male,29,25 - 45,0,0,0,0,F,Burglary Conveyance Unoccup,0,African-American,
7007,Female,33,Greater than 45,0,0,0,3,F,Grand Theft in the 3rd Degree,0,African-American,-1
7011,Male,47,Greater than 45,0,0,0,3,M,Grand Theft in the 3rd Degree,0,African-American,-1
7012,Male,29,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
7015,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,0
7023,Male,25,25 - 45,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
7024,Male,25,25 - 45,0,0,0,0,F,DUI Property Damage/Injury,0,Caucasian,-1
7025,Female,29,25 - 45,0,0,0,0,M,Battery,1,African-American,0
7026,Male,33,25 - 45,0,0,0,3,F,Burglary Unoccupied Dwelling,0,African-American,-1
7029,Male,29,25 - 45,0,0,0,6,M,DUI Property Damage/Injury,1,African-American,0
7030,Male,29,25 - 45,0,0,0,0,F,Tamper With Witness/Victim/CI,0,African-American,-1
7032,Female,52,Greater than 45,0,0,0,0,M,Viol Injunct Domestic Violence,0,African-American,-3
7033,Male,20,Less than 25,0,0,0,0,M,Felony Battery (Dom Strang),0,African-American,0
7034,Male,25,25 - 45,0,0,0,0,F,Possession of Oxycodone,1,African-American,3
7037,Male,25,25 - 45,0,0,0,3,F,Possess Cannabis/20 Grams Or Less,1,African-American,-1
7040,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,0
7043,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7044,Male,25,25 - 45,0,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,African-American,0
7047,Male,54,25 - 45,0,0,0,5,M,Aggravated Battery,0,African-American,-1
7050,Male,38,25 - 45,0,0,0,0,M,Battery,0,Hispanic,
7051,Male,51,Greater than 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
7052,Male,43,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-87
7053,Male,33,25 - 45,0,0,0,0,F,Driving License Suspended,0,African-American,-1
7054,Male,43,Less than 25,0,0,0,0,M,Battery,0,African-American,-1
7055,Male,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,
7058,Male,20,Less than 25,0,0,0,0,M,Battery on a Person Over 65,0,African-American,
7060,Male,33,25 - 45,0,0,0,4,F,Disorderly Conduct,0,African-American,-1
7067,Male,20,Less than 25,0,0,0,0,F,Grand Theft (Motor Vehicle),1,Caucasian,0
7068,Male,38,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-41
7070,Male,20,Less than 25,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-64
7073,Male,29,25 - 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,1,African-American,67
7079,Male,25,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-1
7080,Female,47,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
7082,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7084,Female,20,Less than 25,0,0,0,0,F,Burglary Unoccupied Dwelling,0,African-American,-3
7087,Male,55,Greater than 45,0,0,0,0,F,False Imprisonment,0,African-American,0
7092,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,Caucasian,-1
7093,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-66
7095,Male,25,25 - 45,0,0,0,0,M,Operating W/O Valid License,0,Hispanic,-2
7097,Male,25,25 - 45,0,0,0,3,F,arrest case no charge,0,African-American,-230
7099,Male,33,25 - 45,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,-1
7101,Female,20,Less than 25,0,0,0,0,F,Neglect Child / No Bodily Harm,0,African-American,-1
7103,Male,25,Less than 25,0,0,0,3,F,Driving While License Revoked,0,African-American,-40
7104,Male,43,Greater than 45,0,0,0,3,M,Battery,1,African-American,0
7109,Male,48,Greater than 45,0,0,0,0,F,Criminal Mischief Damage <$200,0,African-American,-1
7110,Male,25,25 - 45,0,0,0,0,F,Burglary Dwelling Occupied,0,African-American,
7112,Male,51,Greater than 45,0,0,0,4,M,Battery,1,African-American,-1
7116,Male,29,25 - 45,0,0,0,4,F,Grand Theft in the 3rd Degree,0,African-American,-1
7117,Male,48,Greater than 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
7119,Male,25,Less than 25,0,0,0,0,M,Battery,0,African-American,0
7120,Male,48,Greater than 45,0,0,0,0,F,arrest case no charge,1,African-American,-29
7121,Male,50,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
7123,Male,25,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
7124,Male,33,25 - 45,0,0,0,3,M,Battery,1,Caucasian,85
7125,Female,29,25 - 45,0,0,0,0,F,Felony Battery (Dom Strang),0,African-American,0
7126,Female,39,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
7127,Male,25,25 - 45,0,0,0,3,M,Driving While License Revoked,0,African-American,-1
7130,Male,34,25 - 45,0,0,0,3,F,Tamper With Witness/Victim/CI,1,Caucasian,-1
7131,Male,33,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
7132,Male,52,Greater than 45,0,0,0,0,F,Possess Cannabis/20 Grams Or Less,0,African-American,-1
7135,Male,48,Greater than 45,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,African-American,-176
7136,Male,25,25 - 45,0,0,0,0,F,Battery,1,African-American,0
7139,Female,33,Greater than 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
7141,Male,38,25 - 45,0,0,0,0,F,Battery,0,Caucasian,-1
7142,Female,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7143,Male,52,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7144,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7145,Male,29,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",1,African-American,-1
7148,Male,42,Greater than 45,0,0,0,5,F,Aggravated Assault W/dead Weap,0,African-American,0
7149,Male,20,Less than 25,0,0,0,0,F,Aggravated Assault w/Firearm,0,African-American,-8
7153,Male,20,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
7154,Male,48,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
7156,Male,43,Greater than 45,0,0,0,0,F,Driving While License Revoked,0,African-American,-1
7157,Male,25,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7159,Male,33,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7163,Male,29,25 - 45,0,0,0,3,M,Possession of Cocaine,1,African-American,-1
7164,Male,52,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
7166,Female,29,25 - 45,0,0,0,0,M,Uttering a Forged Instrument,0,African-American,-3
7167,Female,38,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,-1
7170,Male,20,Less than 25,0,0,0,0,F,Driving Under The Influence,1,African-American,0
7171,Male,34,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7173,Male,29,25 - 45,0,0,0,3,F,Battery,0,Other,
7175,Female,25,Less than 25,0,0,0,0,M,Battery,0,African-American,-37
7176,Male,30,25 - 45,0,0,0,0,F,Possession of Cannabis,0,African-American,0
7177,Male,20,Less than 25,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,-1
7180,Male,33,25 - 45,0,0,0,3,M,DUI Level 0.15 Or Minor In Veh,0,African-American,-1
7183,Male,33,25 - 45,0,0,0,6,F,arrest case no charge,0,African-American,
7185,Male,55,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
7186,Male,34,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7188,Male,25,25 - 45,0,0,0,0,M,arrest case no charge,0,African-American,
7192,Male,67,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
7196,Male,48,Greater than 45,0,0,0,3,F,arrest case no charge,0,African-American,-1
7197,Male,33,25 - 45,0,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,African-American,-5
7199,Male,29,25 - 45,0,0,0,0,F,Robbery / No Weapon,0,African-American,-1
7200,Male,20,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,-1
7202,Male,29,25 - 45,0,0,0,0,F,Aggravated Assault W/Dead Weap,0,African-American,
7203,Male,51,Greater than 45,0,0,0,0,M,Felony Battery (Dom Strang),0,African-American,-1
7204,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7210,Male,25,25 - 45,0,0,0,0,F,Battery,0,African-American,-1
7211,Male,38,25 - 45,0,0,0,3,M,Battery,1,African-American,0
7216,Male,29,25 - 45,0,0,0,3,F,arrest case no charge,1,African-American,-1
7217,Male,25,25 - 45,0,0,0,5,F,arrest case no charge,0,African-American,-126
7218,Male,29,25 - 45,0,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,African-American,
7219,Male,29,25 - 45,0,0,0,0,F,Grand Theft (Motor Vehicle),0,African-American,-1
7223,Male,42,Greater than 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,African-American,-1
7224,Male,25,Less than 25,0,0,0,0,F,Felony Battery (Dom Strang),1,African-American,-1
7227,Male,43,Greater than 45,0,0,0,0,F,Deliver Cocaine,0,African-American,-1
7231,Male,33,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7234,Male,33,25 - 45,0,0,0,0,F,Grand Theft in the 3rd Degree,0,Hispanic,0
7235,Male,20,Less than 25,0,0,0,0,F,Battery,0,African-American,-43
7236,Male,68,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,-112
7237,Male,34,25 - 45,0,0,0,0,M,Battery,0,African-American,0
7238,Female,48,Greater than 45,0,0,0,0,M,Driving Under The Influence,0,African-American,0
7240,Male,29,25 - 45,0,0,0,0,M,Battery,0,African-American,-1
7242,Female,20,Greater than 45,0,0,0,0,M,Battery,0,African-American,-1
7245,Male,25,25 - 45,0,0,0,0,M,Battery,1,African-American,-1
7246,Male,20,Less than 25,0,0,0,0,F,arrest case no charge,0,Caucasian,-1
7249,Female,25,25 - 45,0,0,0,0,F,arrest case no charge,0,African-American,0
7250,Male,51,Greater than 45,0,0,0,4,F,Possession Burglary Tools,0,African-American,
7257,Male,20,Less than 25,0,0,0,0,F,Battery,1,African-American,-1
7259,Male,25,25 - 45,0,0,0,3,M,Assault,0,African-American,-1
7263,Male,56,Greater than 45,0,0,0,0,F,arrest case no charge,0,African-American,
7265,Male,56,Greater than 45,0,0,0,6,M,Possession of Cocaine,0,African-American,-28
7266,Male,20,Less than 25,0,0,0,0,F,Possession of Cocaine,0,African-American,-1
7268,Male,33,25 - 45,0,0,0,14,F,Aggrav Battery w/Deadly Weapon,0,African-American,-101
