age,education-num,race,capital-gain,capital-loss,hours-per-week,income-per-year,sex
36,9,1,0,0,40,<=50K,Male
30,13,1,0,0,72,<=50K,Female
50,9,1,0,0,55,>50K,Male
76,4,1,0,0,40,<=50K,Female
46,13,1,0,2415,40,>50K,Male
24,10,0,0,0,40,<=50K,Male
26,9,1,2885,0,40,<=50K,Male
56,15,1,0,1977,50,>50K,Male
50,13,1,15024,0,40,>50K,Male
22,10,1,2407,0,40,<=50K,Male
23,13,1,0,0,35,<=50K,Female
51,9,1,0,0,50,<=50K,Male
58,6,1,0,0,40,<=50K,Male
38,5,0,0,0,24,<=50K,Female
45,10,1,0,0,40,>50K,Male
55,9,1,0,0,40,<=50K,Male
45,10,1,0,0,60,>50K,Male
42,10,1,0,0,45,<=50K,Male
44,13,1,0,0,46,>50K,Male
60,13,1,0,0,50,>50K,Male
27,10,1,0,0,40,<=50K,Male
25,10,1,0,0,40,>50K,Male
43,9,1,15024,0,50,>50K,Male
44,11,1,0,1340,40,<=50K,Male
63,4,1,0,0,41,<=50K,Female
46,14,1,0,0,43,<=50K,Female
47,10,1,0,0,40,<=50K,Male
37,10,0,0,0,40,<=50K,Male
43,9,0,0,0,40,<=50K,Female
46,14,1,0,0,35,>50K,Male
61,12,1,0,0,90,<=50K,Female
53,9,0,0,1977,40,>50K,Male
44,9,1,0,0,30,<=50K,Male
54,9,1,0,0,45,<=50K,Male
22,10,1,0,0,40,<=50K,Female
47,9,0,0,0,50,>50K,Male
18,9,1,0,0,20,<=50K,Female
25,6,1,0,0,40,<=50K,Male
24,10,1,0,0,40,<=50K,Female
37,13,1,0,0,40,>50K,Male
51,10,1,0,2547,40,>50K,Female
35,9,1,7298,0,60,>50K,Male
59,10,1,0,0,34,<=50K,Female
46,10,0,0,0,40,<=50K,Male
45,11,1,0,0,60,>50K,Male
19,9,1,0,0,15,<=50K,Male
22,9,1,0,0,28,<=50K,Female
41,13,1,0,0,40,<=50K,Male
33,9,1,0,0,40,<=50K,Male
26,9,0,0,0,40,<=50K,Female
22,10,1,0,0,35,<=50K,Male
29,9,1,0,0,65,>50K,Male
22,9,1,0,0,39,<=50K,Female
34,12,1,0,2042,10,<=50K,Male
23,8,1,0,0,40,<=50K,Male
20,9,1,3781,0,50,<=50K,Male
25,13,0,0,0,40,<=50K,Female
59,9,1,0,0,40,>50K,Male
44,10,1,4386,0,55,<=50K,Male
55,10,1,0,0,40,<=50K,Male
77,10,1,0,1944,1,<=50K,Female
42,14,1,0,0,40,>50K,Male
47,9,1,0,0,40,>50K,Male
42,10,1,0,0,40,<=50K,Male
45,10,1,0,0,40,<=50K,Male
23,9,1,0,0,40,<=50K,Male
23,10,1,0,0,40,<=50K,Male
52,9,1,0,0,40,<=50K,Male
49,9,1,0,0,40,>50K,Male
20,10,1,0,0,40,<=50K,Male
20,9,1,0,0,20,<=50K,Female
23,9,1,0,0,45,<=50K,Female
30,10,1,0,0,65,<=50K,Male
45,9,1,0,0,48,>50K,Male
30,15,1,0,0,35,<=50K,Male
17,5,1,0,0,20,<=50K,Female
22,9,1,0,0,40,<=50K,Male
25,13,1,0,0,40,<=50K,Male
52,10,1,15024,0,55,>50K,Male
40,10,1,0,0,40,>50K,Female
58,9,1,0,0,45,<=50K,Male
30,9,1,0,0,50,<=50K,Male
59,6,1,3942,0,40,<=50K,Male
29,10,0,0,0,30,<=50K,Female
26,11,1,0,0,40,<=50K,Female
39,13,0,0,0,10,<=50K,Female
33,13,1,0,0,50,>50K,Male
22,10,1,0,0,24,<=50K,Male
25,10,1,0,0,40,<=50K,Male
44,10,0,0,0,40,<=50K,Female
35,9,1,0,0,40,<=50K,Female
40,9,1,0,0,40,<=50K,Male
19,7,1,0,0,20,<=50K,Female
37,9,1,0,0,35,>50K,Male
32,11,1,0,0,40,<=50K,Male
52,9,1,0,0,65,<=50K,Male
36,9,1,0,0,41,<=50K,Male
38,10,1,0,0,40,<=50K,Female
57,13,0,0,0,39,<=50K,Male
22,10,1,0,0,15,<=50K,Female
20,10,1,0,0,35,<=50K,Female
40,7,0,0,0,36,<=50K,Male
36,13,1,0,0,50,<=50K,Male
27,9,1,0,0,40,<=50K,Female
52,9,1,0,0,50,<=50K,Female
43,9,1,0,0,44,<=50K,Female
35,9,1,0,0,40,<=50K,Male
29,9,0,0,0,40,<=50K,Male
27,10,1,0,0,40,<=50K,Male
49,14,1,0,0,40,>50K,Male
26,10,1,0,0,30,<=50K,Male
47,9,1,0,0,32,<=50K,Male
20,10,1,0,0,40,<=50K,Female
19,9,1,0,0,40,<=50K,Male
34,14,1,0,2258,50,<=50K,Male
20,9,1,0,0,40,<=50K,Female
23,7,1,0,0,35,<=50K,Male
25,13,1,0,0,40,<=50K,Male
21,9,1,0,0,36,<=50K,Male
25,9,1,0,0,40,<=50K,Male
63,10,1,0,0,32,<=50K,Male
25,13,1,0,0,50,<=50K,Female
28,9,1,0,0,40,<=50K,Female
39,14,1,0,0,60,>50K,Male
28,10,1,4865,0,40,<=50K,Female
30,13,1,0,0,45,>50K,Male
41,11,1,0,0,40,<=50K,Female
52,12,1,4865,0,30,<=50K,Female
36,9,1,4064,0,40,<=50K,Male
47,13,1,0,1887,40,>50K,Male
27,5,1,0,0,50,<=50K,Male
32,10,1,0,0,40,<=50K,Female
52,9,1,99999,0,45,>50K,Male
50,9,1,0,0,70,<=50K,Male
21,10,1,0,0,30,<=50K,Male
60,9,1,0,0,37,<=50K,Female
47,7,0,0,0,36,<=50K,Male
54,9,1,0,0,60,>50K,Male
32,14,1,0,0,50,<=50K,Male
61,10,1,0,0,40,<=50K,Male
21,9,1,0,1504,40,<=50K,Male
29,10,1,4386,0,45,>50K,Male
36,9,0,0,0,70,<=50K,Female
38,9,1,0,0,20,<=50K,Male
59,6,1,0,0,52,<=50K,Male
43,10,1,0,0,40,<=50K,Male
19,7,1,0,0,10,<=50K,Male
42,13,1,5013,0,40,<=50K,Male
33,10,1,0,0,45,<=50K,Male
47,9,0,5013,0,40,<=50K,Female
51,9,1,7298,0,40,>50K,Male
28,10,1,0,0,40,<=50K,Male
61,10,1,0,0,43,<=50K,Female
23,13,1,0,0,60,<=50K,Female
31,5,1,0,0,40,<=50K,Male
38,7,1,0,0,55,<=50K,Male
21,5,1,0,0,40,<=50K,Male
22,9,1,0,0,50,<=50K,Male
35,14,1,0,1887,40,>50K,Male
53,13,1,0,0,48,>50K,Male
40,9,1,0,0,24,>50K,Female
36,9,1,0,0,50,>50K,Male
33,9,1,0,0,65,<=50K,Male
23,9,1,0,0,50,<=50K,Female
51,9,1,4386,0,40,>50K,Male
31,9,1,0,0,48,<=50K,Male
28,9,1,5721,0,40,<=50K,Female
26,13,1,0,0,40,<=50K,Male
32,13,0,0,0,60,>50K,Male
43,13,1,0,0,45,>50K,Male
19,9,1,0,0,50,<=50K,Female
46,7,0,0,0,40,<=50K,Female
49,16,1,0,0,45,>50K,Male
31,6,1,0,0,40,<=50K,Female
45,13,1,0,0,40,>50K,Male
41,3,1,0,0,40,<=50K,Male
22,10,1,0,0,15,<=50K,Female
25,13,1,0,1876,40,<=50K,Female
46,15,1,0,0,50,>50K,Male
44,10,1,0,0,40,<=50K,Male
25,9,1,0,0,40,<=50K,Male
30,13,1,0,0,40,<=50K,Male
54,13,1,0,0,60,>50K,Male
34,13,1,0,0,45,>50K,Male
30,13,1,0,1902,55,>50K,Male
21,11,1,2174,0,60,<=50K,Female
27,13,1,0,0,40,<=50K,Female
29,10,1,0,0,40,<=50K,Male
60,10,1,0,0,40,>50K,Male
36,14,1,0,0,70,<=50K,Male
27,14,1,0,0,40,<=50K,Female
57,10,1,0,0,48,<=50K,Male
24,2,0,0,0,5,<=50K,Female
63,10,1,0,0,22,<=50K,Male
29,13,1,0,0,40,>50K,Male
34,13,1,0,0,40,<=50K,Male
27,9,1,0,0,40,<=50K,Male
31,11,1,0,0,40,<=50K,Female
31,13,1,0,0,40,<=50K,Male
55,10,1,4650,0,20,<=50K,Female
64,9,1,0,0,99,<=50K,Male
20,9,0,0,0,35,<=50K,Female
44,9,1,15024,0,60,>50K,Male
35,7,1,0,0,50,<=50K,Male
41,10,1,0,0,40,<=50K,Female
38,10,0,0,0,40,<=50K,Female
64,13,1,0,0,45,>50K,Male
42,4,0,0,2205,40,<=50K,Male
31,10,1,0,0,50,>50K,Male
42,12,1,0,0,50,<=50K,Male
35,12,1,0,0,35,>50K,Female
36,10,0,0,0,40,>50K,Female
23,8,1,0,0,30,<=50K,Male
20,10,1,0,0,14,<=50K,Male
26,13,0,0,0,40,<=50K,Female
56,13,0,0,2001,65,<=50K,Male
40,12,1,0,0,40,<=50K,Female
19,7,1,0,0,24,<=50K,Male
33,9,0,0,0,40,<=50K,Female
45,12,1,0,0,40,<=50K,Male
41,9,1,7688,0,43,>50K,Male
29,9,1,0,0,40,<=50K,Male
46,14,1,0,0,45,>50K,Female
48,12,1,0,0,45,<=50K,Male
38,9,1,0,0,45,<=50K,Male
29,10,0,0,0,40,<=50K,Female
35,9,1,0,0,40,<=50K,Male
59,13,0,0,0,30,<=50K,Male
27,9,1,0,0,40,<=50K,Male
43,10,1,0,0,40,>50K,Male
70,13,1,0,0,20,<=50K,Male
30,9,1,0,0,45,<=50K,Male
24,10,1,0,0,40,>50K,Male
76,9,1,0,0,15,<=50K,Male
25,9,1,0,0,40,<=50K,Male
39,12,1,0,0,56,<=50K,Female
36,13,0,0,0,40,<=50K,Female
23,8,1,0,0,40,<=50K,Female
60,4,1,0,0,40,<=50K,Female
54,2,0,0,0,40,>50K,Male
20,10,1,0,0,40,<=50K,Female
22,9,1,0,0,40,<=50K,Male
24,13,1,0,0,20,<=50K,Female
41,9,1,0,0,40,<=50K,Male
35,10,1,0,0,40,<=50K,Male
23,3,1,0,0,55,<=50K,Male
54,16,1,0,1902,50,>50K,Male
17,7,1,0,0,16,<=50K,Male
43,9,1,0,0,40,<=50K,Female
33,8,1,0,2258,42,<=50K,Male
38,10,1,0,0,40,>50K,Male
54,9,0,0,0,45,<=50K,Male
39,9,0,0,0,52,<=50K,Female
32,10,0,0,1980,40,<=50K,Male
61,4,1,2885,0,40,<=50K,Male
22,13,1,0,0,40,<=50K,Male
34,9,1,0,0,40,>50K,Male
18,6,0,0,0,20,<=50K,Female
20,9,1,0,0,25,<=50K,Male
53,9,1,0,0,40,<=50K,Male
32,10,1,0,0,40,<=50K,Female
68,10,1,0,0,30,<=50K,Male
28,10,1,0,0,15,<=50K,Female
28,10,1,0,0,40,<=50K,Male
54,10,0,0,0,56,>50K,Male
25,10,1,0,0,40,<=50K,Male
30,14,0,0,0,50,>50K,Male
33,10,1,0,0,32,<=50K,Male
49,13,0,0,0,40,<=50K,Female
58,4,0,0,0,30,<=50K,Female
45,11,1,0,0,24,>50K,Male
67,4,0,10566,0,40,<=50K,Male
69,9,1,0,0,40,>50K,Male
61,9,1,0,0,40,<=50K,Female
34,10,1,0,0,40,<=50K,Male
28,10,1,0,0,45,<=50K,Male
19,9,1,0,0,34,<=50K,Female
31,10,1,0,0,40,<=50K,Male
32,10,1,0,0,40,<=50K,Male
53,12,1,0,0,60,<=50K,Female
46,9,1,0,0,37,<=50K,Female
43,4,1,4508,0,40,<=50K,Male
39,10,1,0,2415,99,>50K,Male
59,4,1,0,0,40,<=50K,Male
19,10,1,0,0,38,<=50K,Female
40,10,1,0,0,40,>50K,Male
63,6,1,0,0,50,<=50K,Male
46,10,1,0,0,40,<=50K,Female
22,6,1,0,0,40,<=50K,Male
36,12,1,0,1669,45,<=50K,Male
57,10,1,0,0,40,>50K,Male
58,9,1,0,0,25,<=50K,Male
59,10,1,3103,0,35,>50K,Male
36,9,1,0,0,45,<=50K,Male
29,14,1,0,0,45,<=50K,Male
49,13,1,6497,0,45,<=50K,Male
42,12,1,0,0,55,>50K,Male
43,10,1,0,0,17,<=50K,Male
46,9,1,0,0,40,<=50K,Male
43,10,1,0,0,12,<=50K,Female
40,12,1,0,0,40,<=50K,Female
43,8,1,0,0,40,<=50K,Male
48,9,1,0,0,32,<=50K,Female
26,9,0,0,0,28,<=50K,Male
30,11,1,0,0,35,<=50K,Female
58,10,1,0,1887,40,>50K,Male
43,9,0,0,0,40,<=50K,Male
53,9,0,0,0,40,<=50K,Male
74,10,1,0,0,16,<=50K,Male
45,13,1,0,0,40,>50K,Male
32,3,1,0,0,10,<=50K,Female
38,10,1,0,0,40,>50K,Female
42,13,1,0,0,40,>50K,Male
24,10,0,1151,0,40,<=50K,Male
63,9,1,0,0,35,<=50K,Male
25,10,0,0,0,35,<=50K,Female
37,10,0,0,0,40,<=50K,Male
28,9,1,0,0,40,<=50K,Male
31,10,1,0,0,40,<=50K,Male
46,15,1,99999,0,50,>50K,Male
44,13,1,0,0,44,>50K,Male
42,14,1,0,0,40,>50K,Female
45,16,1,0,0,40,>50K,Male
52,13,1,0,0,60,<=50K,Male
40,13,1,0,0,40,>50K,Male
26,9,1,0,0,40,<=50K,Male
17,6,1,0,0,14,<=50K,Female
27,10,1,0,0,40,<=50K,Male
71,10,1,20051,0,50,>50K,Male
35,13,1,0,0,50,<=50K,Male
17,6,1,0,0,16,<=50K,Male
26,9,1,0,0,52,>50K,Male
22,10,1,0,0,35,<=50K,Female
51,13,1,0,0,60,>50K,Male
33,10,1,0,0,40,<=50K,Male
41,12,0,0,0,50,>50K,Male
50,14,1,0,0,50,>50K,Male
26,9,1,0,0,40,<=50K,Female
21,9,0,0,0,40,<=50K,Female
53,9,1,0,0,40,>50K,Male
32,9,1,0,0,40,>50K,Male
19,10,1,0,0,20,<=50K,Female
22,13,1,0,0,35,<=50K,Female
58,9,1,15024,0,60,>50K,Male
47,13,1,0,0,60,>50K,Male
51,10,1,0,0,45,>50K,Male
42,13,1,0,0,48,>50K,Male
28,13,1,0,0,40,<=50K,Male
29,9,0,0,0,35,<=50K,Female
50,9,1,0,0,50,>50K,Male
22,10,1,0,0,30,<=50K,Female
47,10,1,0,0,45,<=50K,Female
60,10,1,0,0,27,<=50K,Female
46,9,1,7298,0,40,>50K,Female
58,13,1,0,0,60,>50K,Male
62,10,1,0,0,40,<=50K,Female
59,9,1,0,0,40,<=50K,Female
41,9,1,0,0,40,<=50K,Female
31,9,1,0,0,37,<=50K,Female
18,9,1,0,0,40,<=50K,Female
64,9,1,0,0,50,<=50K,Male
51,9,1,0,0,65,<=50K,Male
47,13,1,0,0,35,<=50K,Male
68,13,1,0,0,35,>50K,Male
32,9,0,0,0,40,<=50K,Female
39,5,1,0,0,43,<=50K,Male
37,12,1,0,0,48,<=50K,Female
29,9,1,0,0,40,<=50K,Female
44,9,0,0,0,40,<=50K,Male
46,15,1,0,0,40,>50K,Male
40,5,1,0,0,40,>50K,Male
52,13,1,0,0,40,>50K,Female
40,13,1,0,0,40,>50K,Male
61,5,1,0,0,40,<=50K,Male
30,9,1,0,0,50,<=50K,Male
61,7,1,0,0,40,<=50K,Male
33,11,1,0,0,84,>50K,Male
32,13,1,0,0,65,>50K,Male
32,12,1,0,0,40,<=50K,Female
32,13,1,0,0,35,>50K,Male
37,9,1,0,0,40,<=50K,Male
53,7,1,0,0,45,<=50K,Male
51,14,1,0,0,40,>50K,Male
29,11,0,0,0,45,<=50K,Male
48,9,1,0,0,40,<=50K,Male
69,9,1,15831,0,40,>50K,Male
28,14,1,0,0,40,<=50K,Female
55,13,1,0,0,40,>50K,Female
45,11,1,15024,0,40,>50K,Male
18,10,1,0,0,20,<=50K,Female
60,4,1,0,0,40,<=50K,Male
19,10,1,0,0,10,<=50K,Male
18,7,1,0,0,25,<=50K,Male
33,10,1,0,0,40,<=50K,Male
33,10,1,0,0,40,<=50K,Female
29,14,1,0,0,45,<=50K,Female
37,10,1,0,0,45,<=50K,Male
50,9,1,0,0,50,>50K,Male
28,6,1,0,2238,35,<=50K,Female
23,10,1,0,0,35,<=50K,Female
47,4,1,0,0,40,<=50K,Male
21,10,1,0,0,35,<=50K,Male
19,10,1,0,0,12,<=50K,Female
47,13,1,0,0,50,>50K,Female
36,14,1,0,0,40,>50K,Male
62,13,1,0,2415,60,>50K,Male
65,9,1,0,0,40,>50K,Male
46,15,1,0,1902,45,>50K,Male
35,7,1,6849,0,40,<=50K,Male
50,5,1,0,0,40,<=50K,Male
20,10,1,0,0,6,<=50K,Female
17,7,1,0,0,16,<=50K,Female
33,10,1,0,1740,40,<=50K,Male
53,13,1,0,0,50,<=50K,Male
47,13,1,0,0,40,>50K,Male
62,14,1,0,0,35,<=50K,Male
35,9,0,0,0,40,<=50K,Male
27,13,1,0,0,43,<=50K,Female
23,9,1,0,0,50,<=50K,Male
27,14,1,0,1504,45,<=50K,Female
39,11,1,0,0,40,<=50K,Female
25,13,0,0,0,38,<=50K,Female
24,10,0,0,0,20,<=50K,Female
23,9,1,0,0,40,<=50K,Male
29,13,1,0,0,35,>50K,Female
30,13,1,0,0,38,<=50K,Female
34,9,1,0,0,45,<=50K,Male
32,6,1,0,0,40,<=50K,Female
18,7,0,0,1602,23,<=50K,Male
20,11,0,0,0,35,<=50K,Female
38,13,1,0,0,45,>50K,Male
18,8,1,0,0,20,<=50K,Female
41,5,1,0,0,40,<=50K,Male
21,11,1,0,0,50,<=50K,Female
36,9,1,0,0,48,>50K,Male
61,10,1,0,0,30,<=50K,Female
30,10,1,0,0,48,<=50K,Male
26,10,1,0,0,40,>50K,Male
27,13,1,0,0,40,>50K,Female
45,9,1,0,0,45,>50K,Male
47,9,1,0,0,38,<=50K,Female
19,10,1,0,0,10,<=50K,Female
29,9,1,0,0,55,<=50K,Female
51,9,1,0,0,70,>50K,Male
34,12,1,0,0,60,<=50K,Male
42,9,1,3908,0,45,<=50K,Male
26,3,0,0,0,40,<=50K,Male
20,10,1,0,0,15,<=50K,Male
43,12,1,0,0,50,>50K,Male
20,10,1,0,0,20,<=50K,Female
27,9,1,0,0,50,<=50K,Male
46,10,1,0,0,40,>50K,Male
39,9,1,0,0,40,<=50K,Male
33,10,1,0,0,49,<=50K,Male
42,11,1,0,0,32,<=50K,Male
23,9,1,0,0,25,<=50K,Male
29,13,1,0,0,42,>50K,Female
27,9,1,0,0,60,<=50K,Male
43,9,1,0,0,35,<=50K,Male
23,10,1,0,0,40,<=50K,Male
40,14,1,0,0,44,<=50K,Female
35,10,1,0,0,61,>50K,Male
30,9,1,0,0,40,<=50K,Male
59,7,0,0,0,40,<=50K,Male
65,10,1,2290,0,40,<=50K,Male
28,14,1,0,0,60,<=50K,Male
79,13,1,0,0,40,<=50K,Male
43,14,0,0,0,35,>50K,Female
54,4,1,0,0,40,<=50K,Male
27,9,1,0,0,62,<=50K,Male
30,13,1,15024,0,35,>50K,Male
34,9,1,0,0,65,<=50K,Female
18,7,1,0,0,3,<=50K,Male
40,11,1,0,1977,15,>50K,Female
28,5,1,4508,0,40,<=50K,Male
18,9,1,0,0,40,<=50K,Female
46,10,1,0,0,40,<=50K,Male
23,9,1,0,0,35,<=50K,Female
41,14,1,0,1848,40,>50K,Male
48,10,1,0,0,50,>50K,Male
29,13,1,0,0,50,<=50K,Male
41,7,1,0,0,40,<=50K,Female
41,5,1,0,0,40,<=50K,Male
34,12,1,0,0,55,<=50K,Male
49,12,1,0,0,50,<=50K,Male
49,9,1,0,0,50,<=50K,Male
30,9,1,0,0,40,<=50K,Male
28,13,1,0,0,40,<=50K,Male
62,13,1,0,0,40,<=50K,Male
41,10,1,0,0,52,<=50K,Male
20,10,1,0,0,40,<=50K,Male
61,1,0,0,0,40,<=50K,Male
30,13,1,0,0,60,<=50K,Male
29,15,1,0,0,55,<=50K,Female
50,14,1,0,1590,45,<=50K,Female
44,9,1,0,0,40,>50K,Male
25,13,1,0,0,45,>50K,Male
62,11,1,0,0,40,<=50K,Female
57,10,1,0,0,40,<=50K,Female
35,13,1,0,0,45,<=50K,Male
26,13,1,0,0,40,<=50K,Female
60,4,1,0,0,40,<=50K,Female
22,10,1,0,0,40,<=50K,Male
26,9,1,0,0,40,<=50K,Male
26,10,1,0,0,20,<=50K,Male
44,13,1,7688,0,40,>50K,Male
32,13,1,0,0,40,<=50K,Male
66,13,1,0,0,50,<=50K,Male
24,1,1,0,0,30,<=50K,Female
19,10,1,0,0,25,<=50K,Male
54,13,1,0,0,50,>50K,Male
37,9,1,0,0,40,<=50K,Male
38,13,1,0,0,50,>50K,Male
34,10,1,0,0,25,<=50K,Male
35,9,0,0,0,15,<=50K,Male
42,14,1,0,0,40,<=50K,Male
47,13,1,0,0,40,>50K,Female
29,13,1,0,0,80,<=50K,Female
34,9,1,0,0,40,<=50K,Male
38,13,1,0,0,70,>50K,Male
62,9,0,0,0,40,<=50K,Male
35,9,1,0,0,40,<=50K,Male
37,9,1,0,0,40,<=50K,Female
47,9,1,0,0,40,<=50K,Male
37,10,1,0,0,40,<=50K,Male
22,11,1,0,0,30,<=50K,Female
60,7,1,0,0,40,>50K,Male
31,10,1,0,0,40,<=50K,Male
63,9,1,0,0,40,<=50K,Male
30,7,1,0,0,40,<=50K,Male
40,15,1,15024,0,40,>50K,Male
35,10,1,0,0,60,<=50K,Male
50,10,1,0,0,40,<=50K,Male
18,10,1,0,0,10,<=50K,Female
33,11,1,0,0,40,<=50K,Male
59,4,1,0,0,70,<=50K,Male
17,7,1,0,0,20,<=50K,Male
47,9,0,0,0,40,>50K,Male
26,13,1,0,0,40,<=50K,Male
32,10,1,0,0,40,>50K,Female
55,9,1,0,0,40,<=50K,Male
36,10,0,0,0,40,<=50K,Female
54,9,1,0,0,40,>50K,Male
32,14,1,0,0,45,>50K,Female
52,16,1,0,0,40,>50K,Male
39,9,0,0,0,28,<=50K,Female
39,9,1,0,0,45,<=50K,Female
59,9,1,0,0,50,>50K,Male
55,13,1,0,0,40,<=50K,Male
54,9,1,0,0,60,>50K,Male
31,9,1,0,0,40,<=50K,Male
30,9,0,0,0,40,<=50K,Female
47,13,1,0,0,40,<=50K,Female
31,12,1,0,0,40,<=50K,Male
32,13,0,0,0,47,<=50K,Male
33,11,0,0,0,40,<=50K,Female
31,9,1,0,0,40,<=50K,Male
32,9,1,0,0,40,<=50K,Male
46,9,1,0,0,35,<=50K,Male
29,9,1,0,0,20,<=50K,Female
41,9,0,0,0,40,<=50K,Male
39,9,1,0,0,60,>50K,Male
34,9,1,0,0,20,>50K,Female
23,13,0,0,0,24,<=50K,Male
53,14,1,0,0,65,>50K,Male
45,9,0,0,0,40,<=50K,Male
47,9,1,0,0,40,<=50K,Female
42,14,0,4687,0,35,>50K,Female
53,10,1,3137,0,40,<=50K,Male
38,9,1,0,0,55,<=50K,Male
26,9,1,0,0,70,<=50K,Male
18,7,1,0,0,20,<=50K,Male
43,6,0,0,0,40,<=50K,Female
26,13,0,0,0,32,<=50K,Female
47,13,1,0,0,40,<=50K,Female
26,11,1,0,0,65,>50K,Male
32,10,1,0,1726,38,<=50K,Female
48,16,1,7688,0,55,>50K,Male
39,14,0,15020,0,60,>50K,Female
58,13,1,0,0,40,<=50K,Male
55,4,1,0,0,60,<=50K,Female
40,9,1,0,0,55,<=50K,Male
33,9,1,0,0,40,<=50K,Male
74,16,1,0,0,25,>50K,Male
49,9,1,0,0,55,<=50K,Male
56,7,1,0,0,65,>50K,Female
29,13,1,14344,0,40,>50K,Female
25,12,0,0,0,48,<=50K,Male
57,8,0,0,0,40,<=50K,Male
29,9,1,0,0,40,<=50K,Male
28,9,1,2354,0,40,<=50K,Male
59,9,1,0,0,40,>50K,Male
30,13,1,27828,0,60,>50K,Male
19,10,1,0,0,20,<=50K,Female
40,10,0,0,0,45,<=50K,Female
28,10,0,0,0,40,<=50K,Female
20,10,1,0,0,10,<=50K,Female
58,13,1,99999,0,35,>50K,Female
19,10,0,0,0,30,<=50K,Male
24,13,1,0,0,30,<=50K,Female
31,9,1,0,0,45,<=50K,Male
28,9,1,0,0,35,<=50K,Male
41,9,1,0,0,45,<=50K,Male
23,10,1,0,0,35,<=50K,Female
46,9,1,0,0,43,>50K,Male
33,8,0,0,0,40,<=50K,Male
34,10,1,0,0,50,<=50K,Male
47,13,1,0,0,50,<=50K,Male
81,9,1,0,2377,26,>50K,Male
45,9,0,0,0,40,<=50K,Male
35,9,0,0,0,40,<=50K,Male
59,13,1,0,0,50,>50K,Female
46,13,1,0,0,48,>50K,Male
39,9,1,0,0,35,<=50K,Male
23,10,0,0,0,40,<=50K,Male
25,12,1,0,0,40,<=50K,Female
37,2,1,0,0,40,<=50K,Male
49,10,1,15024,0,50,>50K,Male
25,9,1,0,0,48,<=50K,Male
32,13,1,0,0,60,>50K,Male
34,10,1,0,0,40,<=50K,Male
40,13,1,0,0,40,>50K,Male
33,9,1,0,0,40,<=50K,Female
31,13,1,0,0,43,>50K,Male
61,10,1,0,0,25,<=50K,Male
22,9,1,0,0,40,<=50K,Male
29,11,0,0,0,40,<=50K,Male
37,9,0,0,0,40,<=50K,Male
35,7,1,0,0,40,<=50K,Female
52,14,1,15024,0,60,>50K,Male
18,7,1,0,0,20,<=50K,Male
37,6,1,0,0,48,<=50K,Male
46,15,0,0,0,40,>50K,Male
47,13,1,0,0,40,>50K,Male
55,13,1,0,0,60,>50K,Male
25,10,1,0,0,50,<=50K,Female
50,9,0,0,0,40,<=50K,Female
18,8,0,0,0,20,<=50K,Male
25,5,1,0,0,40,<=50K,Male
23,13,1,0,0,40,<=50K,Female
47,9,1,2829,0,65,<=50K,Male
37,9,1,0,0,40,<=50K,Male
37,10,1,25236,0,25,>50K,Female
19,7,1,0,0,25,<=50K,Female
52,8,1,0,0,40,<=50K,Male
25,11,1,0,0,45,<=50K,Female
21,9,1,0,0,40,<=50K,Female
41,11,1,0,0,60,<=50K,Male
55,9,1,7688,0,40,>50K,Male
24,10,1,0,0,40,<=50K,Male
41,13,1,0,0,38,>50K,Male
23,10,1,0,0,35,<=50K,Female
33,9,1,0,0,40,<=50K,Female
29,13,1,0,0,45,>50K,Female
50,10,0,0,0,40,<=50K,Female
48,11,1,7688,0,40,>50K,Male
19,10,1,0,0,10,<=50K,Female
40,10,1,0,0,40,<=50K,Male
30,9,1,0,1669,70,<=50K,Female
65,7,1,0,0,20,<=50K,Male
44,13,0,0,0,48,<=50K,Male
32,13,1,0,0,45,<=50K,Male
41,10,1,0,0,65,>50K,Male
28,4,1,0,0,55,<=50K,Male
44,11,1,7298,0,48,>50K,Male
39,12,1,0,0,55,<=50K,Female
59,9,1,0,0,40,<=50K,Female
31,14,1,0,0,60,>50K,Male
34,9,1,0,0,40,<=50K,Male
20,9,1,0,0,40,<=50K,Male
33,13,1,0,0,40,<=50K,Male
52,16,1,0,0,65,>50K,Male
31,12,1,0,0,44,<=50K,Female
39,9,1,0,0,43,<=50K,Male
35,9,1,0,0,45,<=50K,Male
37,9,1,0,2129,40,<=50K,Male
44,15,1,0,0,32,>50K,Male
28,12,1,0,0,65,<=50K,Male
17,7,1,0,0,15,<=50K,Female
23,13,1,0,0,60,<=50K,Female
35,9,1,15024,0,80,>50K,Male
19,10,1,0,0,20,<=50K,Male
30,9,1,0,0,40,<=50K,Male
27,13,1,0,0,40,<=50K,Female
27,11,1,10520,0,65,>50K,Male
37,9,1,4386,0,45,>50K,Male
44,11,1,0,0,50,>50K,Male
34,13,1,3103,0,55,>50K,Male
43,9,1,0,0,40,<=50K,Female
41,9,1,0,0,40,<=50K,Male
34,9,1,0,0,50,<=50K,Male
23,10,1,0,0,45,<=50K,Male
51,9,1,0,0,20,<=50K,Female
24,12,1,0,0,40,<=50K,Male
38,9,1,0,0,24,>50K,Female
24,9,0,0,0,40,<=50K,Male
53,16,1,0,0,40,>50K,Male
33,10,1,0,0,56,>50K,Male
24,9,1,0,0,40,<=50K,Male
45,14,0,0,0,40,>50K,Male
31,7,1,0,0,50,<=50K,Male
38,10,0,0,0,47,<=50K,Female
28,13,1,0,0,50,>50K,Female
