Feature_A_(i),Feature_B_(2i),Feature_C_(-i),Constant_Feature,Random_Feature,Outcome
5643,11286,-5643,1,0.13100644550525264,B
5644,11288,-5644,1,0.2020026688391766,B
5646,11292,-5646,1,0.6933657538495233,B
5649,11298,-5649,1,0.8873191789064558,B
5650,11300,-5650,1,0.26633891016437694,B
5652,11304,-5652,1,0.9419512616084187,B
5653,11306,-5653,1,0.10897111596304454,B
5654,11308,-5654,1,0.3845785472692975,B
5655,11310,-5655,1,0.7851201772822821,B
5657,11314,-5657,1,0.8777173150083604,B
5658,11316,-5658,1,0.40133523925281855,B
5659,11318,-5659,1,0.26739924580207775,B
5660,11320,-5660,1,0.7121080584466735,B
5661,11322,-5661,1,0.9485266033772014,B
5662,11324,-5662,1,0.915516346334373,B
5663,11326,-5663,1,0.31713106690846626,B
5665,11330,-5665,1,0.8302279963974956,B
5668,11336,-5668,1,0.3471735733311968,B
5670,11340,-5670,1,0.009448725438946592,B
5673,11346,-5673,1,0.5602489039074353,B
5674,11348,-5674,1,0.031159098141547714,B
5678,11356,-5678,1,0.943457775520382,B
5679,11358,-5679,1,0.07099157703182302,B
5680,11360,-5680,1,0.5700773020772851,B
5681,11362,-5681,1,0.6114561267128068,B
5683,11366,-5683,1,0.31278858825720945,B
5684,11368,-5684,1,0.6494821536086299,B
5685,11370,-5685,1,0.8173960255958324,B
5686,11372,-5686,1,0.6306634493718973,B
5687,11374,-5687,1,0.15675389422741803,B
5688,11376,-5688,1,0.2218253320985355,B
5690,11380,-5690,1,0.19026431618468376,B
5691,11382,-5691,1,0.6660383434397551,B
5692,11384,-5692,1,0.5184576116122209,B
5694,11388,-5694,1,0.29395187068427486,B
5695,11390,-5695,1,0.5845398222942767,B
5697,11394,-5697,1,0.5822369299462663,B
5698,11396,-5698,1,0.3666555051252821,B
5700,11400,-5700,1,0.6966207014268987,B
5701,11402,-5701,1,0.2556376638625464,B
5702,11404,-5702,1,0.6446208923303385,B
5703,11406,-5703,1,0.2568177456596695,B
5705,11410,-5705,1,0.5353079778444623,B
5706,11412,-5706,1,0.9007806222793342,B
5708,11416,-5708,1,0.10253920528687566,B
5709,11418,-5709,1,0.3559718043301692,B
5710,11420,-5710,1,0.2200783515824032,B
5711,11422,-5711,1,0.8987666971369921,B
5712,11424,-5712,1,0.12018167770485322,B
5713,11426,-5713,1,0.31353201355329474,B
5714,11428,-5714,1,0.009883369697895383,B
5715,11430,-5715,1,0.0024378204909171197,B
5717,11434,-5717,1,0.009599749500459276,B
5718,11436,-5718,1,0.2156533635823139,B
5719,11438,-5719,1,0.5437811418999469,B
5720,11440,-5720,1,0.4499654590115719,B
5721,11442,-5721,1,0.39644062230578136,B
5724,11448,-5724,1,0.06269613294799226,B
5727,11454,-5727,1,0.7971043941383782,B
5728,11456,-5728,1,0.48163984218393263,B
5729,11458,-5729,1,0.3435830170314724,B
5730,11460,-5730,1,0.7743609011204525,B
5735,11470,-5735,1,0.20758855425254852,B
5736,11472,-5736,1,0.6928368593455286,B
5737,11474,-5737,1,0.9708335991200716,B
5738,11476,-5738,1,0.21816078419432394,B
5745,11490,-5745,1,0.2411042355182672,B
5747,11494,-5747,1,0.3689579768149065,B
5748,11496,-5748,1,0.47641504446250105,B
5749,11498,-5749,1,0.1452510720494461,B
5751,11502,-5751,1,0.7814623372186233,B
5752,11504,-5752,1,0.004215855832960136,B
5753,11506,-5753,1,0.7009363063307761,B
5754,11508,-5754,1,0.19873029061422998,B
5756,11512,-5756,1,0.7296165541121163,B
5757,11514,-5757,1,0.6566954583079483,B
5760,11520,-5760,1,0.15723584529329426,B
5762,11524,-5762,1,0.3976380625702378,B
5764,11528,-5764,1,0.970955709955351,B
5765,11530,-5765,1,0.3471351134616716,B
5766,11532,-5766,1,0.46064193167999523,B
5767,11534,-5767,1,0.28456892491474306,B
5768,11536,-5768,1,0.7143453640918144,B
5769,11538,-5769,1,0.020171770860911487,B
5771,11542,-5771,1,0.10812403951594474,B
5776,11552,-5776,1,0.6147268010658669,B
5777,11554,-5777,1,0.8012948328344461,B
5779,11558,-5779,1,0.6024002297341393,B
5780,11560,-5780,1,0.9409946143573944,B
5781,11562,-5781,1,0.6662799946307412,B
5787,11574,-5787,1,0.9849522063311587,B
5788,11576,-5788,1,0.5076877085978151,B
5789,11578,-5789,1,0.4824381759363401,B
5791,11582,-5791,1,0.0559392046093492,B
5792,11584,-5792,1,0.2829444294557104,B
5793,11586,-5793,1,0.8891739206703254,B
5794,11588,-5794,1,0.8854472718201618,B
5795,11590,-5795,1,0.4313370457687713,B
5798,11596,-5798,1,0.707512906016576,B
5799,11598,-5799,1,0.9798388881299152,B
5800,11600,-5800,1,0.36193137362338834,B
5801,11602,-5801,1,0.06888776684882869,B
5803,11606,-5803,1,0.6634875089923155,B
5805,11610,-5805,1,0.4210708216561442,B
5808,11616,-5808,1,0.3975333679323866,B
5809,11618,-5809,1,0.708909332929425,B
5811,11622,-5811,1,0.23694261975493625,B
5812,11624,-5812,1,0.6598726330963451,B
5814,11628,-5814,1,0.8369711599822957,B
5816,11632,-5816,1,0.3408295120233311,B
5817,11634,-5817,1,0.6018194151213186,B
5818,11636,-5818,1,0.9352618612023519,B
5819,11638,-5819,1,0.017829666281167666,B
5821,11642,-5821,1,0.09948491197676623,B
5823,11646,-5823,1,0.8887834695138418,B
5825,11650,-5825,1,0.7063940627116155,B
5829,11658,-5829,1,0.5145361365599614,B
5830,11660,-5830,1,0.45976960484425955,B
5831,11662,-5831,1,0.7752922870145016,B
5832,11664,-5832,1,0.566813110228485,B
5835,11670,-5835,1,0.5180493604853073,B
5836,11672,-5836,1,0.9879064490005679,B
5839,11678,-5839,1,0.5702971919128315,B
5840,11680,-5840,1,0.23558960845535437,B
5841,11682,-5841,1,0.35766256908486993,B
5843,11686,-5843,1,0.1919415166862054,B
5844,11688,-5844,1,0.9971202545181832,B
5846,11692,-5846,1,0.06607738418524967,B
5847,11694,-5847,1,0.058005867257110766,B
5848,11696,-5848,1,0.2966138495112446,B
5849,11698,-5849,1,0.7512066208344604,B
5850,11700,-5850,1,0.3901204643678514,B
5851,11702,-5851,1,0.6003247677333527,B
5852,11704,-5852,1,0.7679971080221102,B
5853,11706,-5853,1,0.4953598215298468,B
5855,11710,-5855,1,0.7208187828775825,B
5857,11714,-5857,1,0.1542100201366634,B
5860,11720,-5860,1,0.9523251822060104,B
5861,11722,-5861,1,0.7472716353900177,B
5862,11724,-5862,1,0.9361799020028025,B
5864,11728,-5864,1,0.8553295362951326,B
5865,11730,-5865,1,0.13239141710995006,B
5866,11732,-5866,1,0.9207561529901859,B
5868,11736,-5868,1,0.8725053695118831,B
5870,11740,-5870,1,0.21074662165927482,B
5872,11744,-5872,1,0.736898438457649,B
5873,11746,-5873,1,0.6550173141652227,B
5874,11748,-5874,1,0.4931427420837857,B
5875,11750,-5875,1,0.6482322739693153,B
5876,11752,-5876,1,0.5729792559750374,B
5878,11756,-5878,1,0.48322626677854796,B
5879,11758,-5879,1,0.5641180422673168,B
5880,11760,-5880,1,0.4982817158659174,B
5882,11764,-5882,1,0.7888333318805056,B
5883,11766,-5883,1,0.4063686186726787,B
5885,11770,-5885,1,0.6412610794288751,B
5886,11772,-5886,1,0.013872567615398346,B
5887,11774,-5887,1,0.39904514961819815,B
5890,11780,-5890,1,0.5052734135738898,B
5891,11782,-5891,1,0.7959673835727121,B
5892,11784,-5892,1,0.3328687627974606,B
5895,11790,-5895,1,0.8342247372686895,B
5896,11792,-5896,1,0.214291344572196,B
5897,11794,-5897,1,0.5250689271535032,B
5898,11796,-5898,1,0.6865687000926515,B
5899,11798,-5899,1,0.0033367603882219488,B
5900,11800,-5900,1,0.5458713398226414,B
5902,11804,-5902,1,0.7600740334526979,B
5903,11806,-5903,1,0.14232941590603965,B
5904,11808,-5904,1,0.13775517068694332,B
5905,11810,-5905,1,0.9390652454607573,B
5906,11812,-5906,1,0.4812273181461212,B
5908,11816,-5908,1,0.9238116495308393,B
5909,11818,-5909,1,0.20134776876257232,B
5911,11822,-5911,1,0.5416734083646975,B
5912,11824,-5912,1,0.478972942125518,B
5913,11826,-5913,1,0.7752105467541478,B
5914,11828,-5914,1,0.2077062332286982,B
5916,11832,-5916,1,0.9454541520204053,B
5917,11834,-5917,1,0.7016640162526404,B
5918,11836,-5918,1,0.4304920489320535,B
5919,11838,-5919,1,0.9550538593999985,B
5920,11840,-5920,1,0.00848717881500416,B
5922,11844,-5922,1,0.8449218939770196,B
5924,11848,-5924,1,0.8720428306553509,B
5926,11852,-5926,1,0.11912737117560612,B
5928,11856,-5928,1,0.8384737676828615,B
5930,11860,-5930,1,0.8845451495126907,B
5931,11862,-5931,1,0.46226088906092355,B
5932,11864,-5932,1,0.08206319979003851,B
5934,11868,-5934,1,0.555957711255357,B
5938,11876,-5938,1,0.7968313580161872,B
5940,11880,-5940,1,0.002619383127530961,B
5944,11888,-5944,1,0.8370816422346897,B
5945,11890,-5945,1,0.21243468688370892,B
5946,11892,-5946,1,0.9587366454065843,B
5947,11894,-5947,1,0.533757144703427,B
5948,11896,-5948,1,0.2898849332187664,B
5950,11900,-5950,1,0.4769579043619391,B
5953,11906,-5953,1,0.3867561765832429,B
5954,11908,-5954,1,0.7671401379329297,B
5955,11910,-5955,1,0.03120151233415336,B
5961,11922,-5961,1,0.26719894598849514,B
5962,11924,-5962,1,0.7795429566460313,B
5963,11926,-5963,1,0.8328397827813528,B
5964,11928,-5964,1,0.718063851073712,B
5966,11932,-5966,1,0.36045387888348446,B
5967,11934,-5967,1,0.26056839442222535,B
5969,11938,-5969,1,0.8302027012029222,B
5970,11940,-5970,1,0.9375528378485364,B
5972,11944,-5972,1,0.8874047386664476,B
5973,11946,-5973,1,0.08508309208544429,B
5974,11948,-5974,1,0.8476130789194972,B
5977,11954,-5977,1,0.7408496804325324,B
5978,11956,-5978,1,0.7878639436038386,B
5979,11958,-5979,1,0.12189408380327893,B
5980,11960,-5980,1,0.9217209891245902,B
5981,11962,-5981,1,0.8811033499079853,B
5982,11964,-5982,1,0.4197121438692434,B
5983,11966,-5983,1,0.2754543197787167,B
5985,11970,-5985,1,0.16199370997683682,B
5986,11972,-5986,1,0.9640615127064804,B
5987,11974,-5987,1,0.25714557257279147,B
5988,11976,-5988,1,0.9851914155916274,B
5990,11980,-5990,1,0.19254391748301303,B
5991,11982,-5991,1,0.3523511841045561,B
5994,11988,-5994,1,0.5136829951329206,B
5995,11990,-5995,1,0.053982806288152996,B
5996,11992,-5996,1,0.595438789844838,B
5999,11998,-5999,1,0.3478914126815733,B
2,4,-2,1,0.008592140326145858,A
4,8,-4,1,0.5648247848805592,A
6,12,-6,1,0.7025024851846564,A
8,16,-8,1,0.44747170849690265,A
9,18,-9,1,0.47741195291479244,A
15,30,-15,1,0.7994245268931989,A
16,32,-16,1,0.0692381742988657,A
17,34,-17,1,0.31691823248680395,A
19,38,-19,1,0.8956098950436379,A
20,40,-20,1,0.009274286062516013,A
25,50,-25,1,0.3683197584414639,A
29,58,-29,1,0.49567340988943,A
30,60,-30,1,0.29444067686602804,A
34,68,-34,1,0.588818499423512,A
37,74,-37,1,0.5802603540833852,A
40,80,-40,1,0.5962684533243789,A
43,86,-43,1,0.8933902231413964,A
47,94,-47,1,0.7069084126988497,A
48,96,-48,1,0.48055743944836116,A
50,100,-50,1,0.632351401751701,A
52,104,-52,1,0.2895272462547749,A
56,112,-56,1,0.33184040673294535,A
57,114,-57,1,0.22573113116503285,A
61,122,-61,1,0.7864073622896722,A
66,132,-66,1,0.5880015981346893,A
68,136,-68,1,0.34003176082786146,A
71,142,-71,1,0.7025350934246856,A
72,144,-72,1,0.7899349727423057,A
74,148,-74,1,0.6098925220310963,A
80,160,-80,1,0.850555549509514,A
83,166,-83,1,0.19566789205029944,A
84,168,-84,1,0.6087334397291946,A
85,170,-85,1,0.12153985833361436,A
88,176,-88,1,0.12369044571680654,A
92,184,-92,1,0.030147143003661392,A
97,194,-97,1,0.9365511947291049,A
98,196,-98,1,0.3933693208868131,A
108,216,-108,1,0.5823010119940709,A
110,220,-110,1,0.28232574558083723,A
112,224,-112,1,0.05789297289231299,A
113,226,-113,1,0.8208610017475373,A
116,232,-116,1,0.625015177713772,A
117,234,-117,1,0.7908970110897767,A
119,238,-119,1,0.4241867392768567,A
121,242,-121,1,0.9224039709739558,A
123,246,-123,1,0.8080674638389601,A
129,258,-129,1,0.44036554521783466,A
130,260,-130,1,0.9991719405507549,A
131,262,-131,1,0.9608697491416243,A
133,266,-133,1,0.0021186743191150548,A
137,274,-137,1,0.7468203204867825,A
142,284,-142,1,0.9290433935185707,A
143,286,-143,1,0.3862310489295495,A
151,302,-151,1,0.687070859066822,A
153,306,-153,1,0.7209165465648437,A
155,310,-155,1,0.0893256093512893,A
159,318,-159,1,0.15509437561983497,A
164,328,-164,1,0.17924118999634298,A
165,330,-165,1,0.9947311038539879,A
172,344,-172,1,0.7507676991330635,A
173,346,-173,1,0.7635321779602458,A
176,352,-176,1,0.7956299550156031,A
178,356,-178,1,0.2994774060687747,A
182,364,-182,1,0.6234687265834921,A
188,376,-188,1,0.5977156529746315,A
193,386,-193,1,0.37807247809244215,A
194,388,-194,1,0.6275510501860782,A
198,396,-198,1,0.1721178840303842,A
206,412,-206,1,0.5999376633902942,A
216,432,-216,1,0.7346918597875242,A
217,434,-217,1,0.7528903884450241,A
218,436,-218,1,0.9560205652508982,A
219,438,-219,1,0.9447563926067493,A
221,442,-221,1,0.8625471437636418,A
223,446,-223,1,0.40456665773449063,A
228,456,-228,1,0.6425307289938348,A
239,478,-239,1,0.40340387114142195,A
243,486,-243,1,0.2544102493399274,A
246,492,-246,1,0.9403611045818473,A
247,494,-247,1,0.6011656806080417,A
248,496,-248,1,0.77760539473975,A
250,500,-250,1,0.054731646056015104,A
253,506,-253,1,0.5719823215267762,A
261,522,-261,1,0.8299074443722636,A
262,524,-262,1,0.13683688534579774,A
263,526,-263,1,0.9040886038790525,A
264,528,-264,1,0.9321047688230096,A
265,530,-265,1,0.11099593394560814,A
270,540,-270,1,0.6435260243752986,A
272,544,-272,1,0.8393764355476183,A
275,550,-275,1,0.32395547118381063,A
277,554,-277,1,0.9470344376777021,A
279,558,-279,1,0.3075948785149759,A
280,560,-280,1,0.5500091655159187,A
286,572,-286,1,0.864019369635283,A
290,580,-290,1,0.9451348822022116,A
291,582,-291,1,0.3726525391576332,A
292,584,-292,1,0.7073303598111699,A
293,586,-293,1,0.21855719626480585,A
294,588,-294,1,0.8238571611077843,A
298,596,-298,1,0.3778415300676805,A
299,598,-299,1,0.5394351237684252,A
300,600,-300,1,0.3873483572724802,A
303,606,-303,1,0.04679079082716864,A
305,610,-305,1,0.6623717326231181,A
306,612,-306,1,0.5563227580812916,A
313,626,-313,1,0.3890016537171668,A
320,640,-320,1,0.7305803288259,A
321,642,-321,1,0.673290046837457,A
322,644,-322,1,0.08803472077733132,A
330,660,-330,1,0.2958784297176641,A
333,666,-333,1,0.40169790697865515,A
340,680,-340,1,0.1678590753829282,A
347,694,-347,1,0.2988350324187957,A
348,696,-348,1,0.30520346827183287,A
350,700,-350,1,0.6649181328222944,A
351,702,-351,1,0.08687600980794374,A
357,714,-357,1,0.996364646806135,A
359,718,-359,1,0.17598699226891468,A
360,720,-360,1,0.1652264446719206,A
369,738,-369,1,0.7452718868709656,A
372,744,-372,1,0.7450912484003803,A
381,762,-381,1,0.5159022459763548,A
387,774,-387,1,0.5285194178055062,A
392,784,-392,1,0.8113385386758813,A
393,786,-393,1,0.5870723723562199,A
394,788,-394,1,0.05876233619005966,A
398,796,-398,1,0.7454276086799236,A
399,798,-399,1,0.43092427249478116,A
401,802,-401,1,0.45995198153998107,A
405,810,-405,1,0.6394931555434444,A
411,822,-411,1,0.05710570693617789,A
412,824,-412,1,0.07258765738313688,A
414,828,-414,1,0.02953463789222277,A
415,830,-415,1,0.47605311431983466,A
420,840,-420,1,0.4867567728908214,A
427,854,-427,1,0.05876825077710912,A
431,862,-431,1,0.4006883846026116,A
433,866,-433,1,0.27743127811718027,A
436,872,-436,1,0.38692804824584215,A
437,874,-437,1,0.14470735882183128,A
438,876,-438,1,0.7787169197059012,A
439,878,-439,1,0.4920741235198901,A
442,884,-442,1,0.20597968756628537,A
444,888,-444,1,0.4685658085550892,A
445,890,-445,1,0.15629980047351533,A
450,900,-450,1,0.9133262159761006,A
460,920,-460,1,0.4310184783783534,A
464,928,-464,1,0.7539680994640835,A
465,930,-465,1,0.8763829114883409,A
466,932,-466,1,0.022909437584599734,A
467,934,-467,1,0.1141614638609938,A
470,940,-470,1,0.7870800307584798,A
473,946,-473,1,0.06715590312920483,A
483,966,-483,1,0.8286948078571614,A
486,972,-486,1,0.23762539831928287,A
487,974,-487,1,0.16303388143638642,A
492,984,-492,1,0.4853948752648751,A
496,992,-496,1,0.2791331538456229,A
497,994,-497,1,0.680415683833386,A
500,1000,-500,1,0.5677363875607816,A
501,1002,-501,1,0.23736050708062117,A
505,1010,-505,1,0.0982394323879161,A
514,1028,-514,1,0.6829565893939469,A
516,1032,-516,1,0.4066894027672978,A
523,1046,-523,1,0.5026750728662798,A
529,1058,-529,1,0.02005480655370462,A
530,1060,-530,1,0.2997703563731654,A
531,1062,-531,1,0.09678983878411429,A
535,1070,-535,1,0.7720701102383694,A
537,1074,-537,1,0.191501904800772,A
542,1084,-542,1,0.3712168439983998,A
543,1086,-543,1,0.5491240672553718,A
548,1096,-548,1,0.9139891810566612,A
555,1110,-555,1,0.5677482663182306,A
557,1114,-557,1,0.9424441451371219,A
560,1120,-560,1,0.8180758052074694,A
561,1122,-561,1,0.5657171003216103,A
565,1130,-565,1,0.41846287824388484,A
567,1134,-567,1,0.4649503552635247,A
568,1136,-568,1,0.020445565370422858,A
570,1140,-570,1,0.2850119090883899,A
586,1172,-586,1,0.16035166442208804,A
587,1174,-587,1,0.5515211716533253,A
588,1176,-588,1,0.7217650664697911,A
591,1182,-591,1,0.33685159982550106,A
596,1192,-596,1,0.19925933432450982,A
597,1194,-597,1,0.16693883383520236,A
598,1196,-598,1,0.15631631334866003,A
599,1198,-599,1,0.06528523421840327,A
602,1204,-602,1,0.9473931001644684,A
604,1208,-604,1,0.41707985005418524,A
606,1212,-606,1,0.6558438481465578,A
607,1214,-607,1,0.42835687767642694,A
612,1224,-612,1,0.3262528327630645,A
616,1232,-616,1,0.013222365102426581,A
617,1234,-617,1,0.5128390959505349,A
618,1236,-618,1,0.9240055332402344,A
620,1240,-620,1,0.6064610636093628,A
625,1250,-625,1,0.929977865658771,A
629,1258,-629,1,0.7753262443153369,A
634,1268,-634,1,0.0013292093367603952,A
636,1272,-636,1,0.013661572847263326,A
642,1284,-642,1,0.6197825781820481,A
643,1286,-643,1,0.9881382734992464,A
644,1288,-644,1,0.2925032221853915,A
646,1292,-646,1,0.6706836563161686,A
652,1304,-652,1,0.2139655559927186,A
659,1318,-659,1,0.3385601632651406,A
661,1322,-661,1,0.4600320178173567,A
664,1328,-664,1,0.30621081021777374,A
667,1334,-667,1,0.07294810144172736,A
668,1336,-668,1,0.31836584344895635,A
669,1338,-669,1,0.7040372489173213,A
671,1342,-671,1,0.4084742437124742,A
674,1348,-674,1,0.8066085362324427,A
675,1350,-675,1,0.807375734871393,A
680,1360,-680,1,0.10414375630467299,A
681,1362,-681,1,0.21153260390436612,A
683,1366,-683,1,0.9796632334539376,A
685,1370,-685,1,0.28821359944343916,A
688,1376,-688,1,0.8076037188168136,A
689,1378,-689,1,0.3610722487596695,A
692,1384,-692,1,0.3449113519059589,A
697,1394,-697,1,0.0989358026461824,A
698,1396,-698,1,0.4777955724979315,A
699,1398,-699,1,0.3168888943739523,A
701,1402,-701,1,0.7266752601433746,A
703,1406,-703,1,0.31425784542888247,A
704,1408,-704,1,0.14217635358433334,A
706,1412,-706,1,0.850044790372931,A
713,1426,-713,1,0.8959020756971192,A
719,1438,-719,1,0.21750298041054417,A
724,1448,-724,1,0.334162665015046,A
752,1504,-752,1,0.4102783311144199,A
753,1506,-753,1,0.6850069182401394,A
755,1510,-755,1,0.26499585118154756,A
757,1514,-757,1,0.7570669675021628,A
759,1518,-759,1,0.40853829777992534,A
760,1520,-760,1,0.6982395413681202,A
764,1528,-764,1,0.01401559918025308,A
768,1536,-768,1,0.6778564521722376,A
769,1538,-769,1,0.37147469762529517,A
770,1540,-770,1,0.9524522897498006,A
772,1544,-772,1,0.7447973201875181,A
774,1548,-774,1,0.46868633708743224,A
775,1550,-775,1,0.5389593158450355,A
777,1554,-777,1,0.4127520790246888,A
781,1562,-781,1,0.999625102312857,A
782,1564,-782,1,0.33073835153398135,A
790,1580,-790,1,0.682859005230492,A
794,1588,-794,1,0.6184884857868548,A
797,1594,-797,1,0.3254688594580203,A
800,1600,-800,1,0.1321922078448473,A
804,1608,-804,1,0.8861158598680836,A
808,1616,-808,1,0.7989272112694458,A
813,1626,-813,1,0.9270780640668491,A
814,1628,-814,1,0.8705890918726078,A
816,1632,-816,1,0.22897324604118718,A
821,1642,-821,1,0.8263106549658775,A
823,1646,-823,1,0.2338157951957749,A
824,1648,-824,1,0.6688651669908148,A
825,1650,-825,1,0.5021134421651738,A
828,1656,-828,1,0.3359427691833182,A
835,1670,-835,1,0.7041085004334809,A
836,1672,-836,1,0.026226916394175404,A
840,1680,-840,1,0.8440875918186447,A
845,1690,-845,1,0.22739339701357475,A
847,1694,-847,1,0.9990891810630865,A
850,1700,-850,1,0.7962582456574063,A
864,1728,-864,1,0.533116913680959,A
866,1732,-866,1,0.7482852374838356,A
871,1742,-871,1,0.10108499106887558,A
877,1754,-877,1,0.22066418506385188,A
878,1756,-878,1,0.9080171682988215,A
881,1762,-881,1,0.8385823940578379,A
882,1764,-882,1,0.9014049403886532,A
885,1770,-885,1,0.36152312400621134,A
886,1772,-886,1,0.7700046249346877,A
888,1776,-888,1,0.25781934758576086,A
890,1780,-890,1,0.2875044454353044,A
891,1782,-891,1,0.44643681959230663,A
899,1798,-899,1,0.5454298870318549,A
900,1800,-900,1,0.8193046422122829,A
904,1808,-904,1,0.6885378752271564,A
905,1810,-905,1,0.6267951013779872,A
907,1814,-907,1,0.024809866852586904,A
910,1820,-910,1,0.042269028235212946,A
911,1822,-911,1,0.7066474918709805,A
915,1830,-915,1,0.11974058196966808,A
916,1832,-916,1,0.22448940376732374,A
920,1840,-920,1,0.4506258502881453,A
921,1842,-921,1,0.9309889681939939,A
923,1846,-923,1,0.06583914111744482,A
927,1854,-927,1,0.4437765563600822,A
928,1856,-928,1,0.7336921435430007,A
932,1864,-932,1,0.5806015672096773,A
933,1866,-933,1,0.6606705779172014,A
935,1870,-935,1,0.1335305497191761,A
938,1876,-938,1,0.35378080471737894,A
941,1882,-941,1,0.265399211123585,A
942,1884,-942,1,0.5329287381877112,A
943,1886,-943,1,0.19455345202480057,A
948,1896,-948,1,0.8638122590704682,A
950,1900,-950,1,0.2088050179466452,A
954,1908,-954,1,0.7554719539382782,A
959,1918,-959,1,0.14538366750915033,A
968,1936,-968,1,0.271652546410978,A
971,1942,-971,1,0.8899527602435703,A
972,1944,-972,1,0.0648612036687446,A
973,1946,-973,1,0.9866793410557569,A
974,1948,-974,1,0.7988693622352896,A
977,1954,-977,1,0.9347685593881282,A
980,1960,-980,1,0.7984460977340703,A
